Time,Disk-1,Disk-2,Disk-3,Disk-4,Disk-5,Disk-6,Disk-7,Disk-8,Disk-9,Disk-10,Disk-11,Disk-12,Disk-13,Disk-14,Disk-15,Disk-16,Disk-17,Disk-18,Disk-19,Disk-20,Total
5482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5502,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5503,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5506,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5507,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5509,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5510,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
5511,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
5512,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
5513,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5514,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5515,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5516,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5517,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5518,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5519,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5520,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6
5521,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6
5522,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6
5523,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6
5524,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6
5525,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6
5526,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6
5527,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6
5528,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6
5529,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7
5530,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7
5531,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7
5532,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7
5533,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7
5534,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7
5535,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7
5536,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7
5537,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7
5538,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7
5539,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7
5540,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7
5541,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7
5542,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,7
5543,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,7
5544,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,7
5545,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,7
5546,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,7
5547,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,7
5548,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,7
5549,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,6
5550,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5
5551,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4
5552,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,5
5553,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
5554,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
5555,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
5556,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
5557,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
5558,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5
5559,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5
5560,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
5561,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
5562,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
5563,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
5564,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5
5565,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5
5566,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5
5567,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5
5568,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,5
5569,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4
5570,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4
5571,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4
5572,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,5
5573,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,5
5574,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,5
5575,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,5
5576,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,5
5577,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,6
5578,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,6
5579,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,6
5580,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,6
5581,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,6
5582,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
5583,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
5584,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
5585,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
5586,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
5587,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
5588,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
5589,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
5590,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
5591,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
5592,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
5593,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
5594,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
5595,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5
5596,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,6
5597,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,6
5598,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,5
5599,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,5
5600,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,5
5601,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,5
5602,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,5
5603,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,5
5604,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
5605,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
5606,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
5607,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
5608,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
5609,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
5610,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
5611,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5
5612,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
5613,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
5614,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
5615,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
5616,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
5617,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
5618,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
5619,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
5620,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
5621,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5622,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5623,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5624,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5625,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5626,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5627,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5628,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5629,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5630,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5631,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5632,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5633,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
5634,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4
5635,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4
5636,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
5637,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
5638,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5639,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5640,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5641,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5642,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5643,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5644,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5645,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
5646,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
5647,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
5648,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
5649,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
5650,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5651,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5652,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5653,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5654,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
5655,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,6
5656,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,6
5657,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,6
5658,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,5
5659,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,5
5660,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,5
5661,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5662,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5663,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5664,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5665,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5666,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5667,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5668,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5669,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5670,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5671,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5672,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5673,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5674,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5675,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5676,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5677,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
5678,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
5679,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
5680,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
5681,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4
5682,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4
5683,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4
5684,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4
5685,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4
5686,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4
5687,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4
5688,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4
5689,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4
5690,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,5
5691,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,5
5692,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,5
5693,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,5
5694,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,5
5695,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
5696,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
5697,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
5698,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
5699,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
5700,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
5701,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
5702,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
5703,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
5704,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
5705,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
5706,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
5707,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
5708,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
5709,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
5710,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
5711,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
5712,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
5713,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
5714,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
5715,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
5716,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
5717,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
5718,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
5719,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
5720,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,5
5721,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
5722,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
5723,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
5724,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
5725,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
5726,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5
5727,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5
5728,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5
5729,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5
5730,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
5731,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
5732,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
5733,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
5734,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
5735,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
5736,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
5737,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
5738,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
5739,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
5740,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
5741,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
5742,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
5743,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
5744,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
5745,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
5746,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
5747,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
5748,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
5749,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
5750,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
5751,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
5752,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
5753,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
5754,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
5755,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
5756,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4
5757,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4
5758,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4
5759,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4
5760,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4
5761,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4
5762,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4
5763,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4
5764,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4
5765,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,4
5766,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3
5767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3
5768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3
5769,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3
5770,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3
5771,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3
5772,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3
5773,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3
5774,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,3
5775,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
5776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
5777,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
5778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
5779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
5780,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
5781,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
5782,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
5783,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
5784,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
5785,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
5786,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
5787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
